order_key,order_id,order_date_key,ship_date_key
3784,US-2017-158526,20171229,20180101
3785,CA-2017-104885,20170302,20170308
3786,US-2016-157490,20161006,20161007
3787,CA-2015-161452,20150405,20150411
3788,US-2014-115196,20140909,20140913
3789,CA-2016-138968,20160315,20160316
3790,CA-2015-101889,20151227,20151231
3791,CA-2017-110821,20170807,20170808
3792,CA-2015-121552,20150322,20150327
3793,CA-2015-107685,20151130,20151202
3794,US-2014-120740,20140415,20140415
3795,CA-2017-155740,20170730,20170802
3796,CA-2017-146493,20170601,20170605
3797,CA-2014-105417,20140107,20140112
3798,US-2017-141509,20170929,20171001
3799,CA-2017-139493,20170913,20170919
3800,CA-2014-151967,20141022,20141026
3801,US-2016-140158,20161004,20161008
3802,CA-2015-130974,20151127,20151129
3803,CA-2017-133487,20170506,20170509
3804,CA-2014-142951,20141008,20141008
3805,CA-2014-133592,20141231,20150107
3806,CA-2015-120782,20150428,20150501
3807,CA-2015-116876,20150214,20150221
3808,CA-2016-169838,20161125,20161129
3809,US-2017-128951,20170715,20170717
3810,CA-2014-102330,20141229,20150103
3811,CA-2016-118899,20160322,20160322
3812,CA-2017-107958,20170702,20170705
3813,CA-2017-151799,20171214,20171218
3814,CA-2016-114601,20160826,20160902
3815,CA-2017-100237,20171015,20171019
3816,CA-2014-139542,20141025,20141029
3817,US-2015-142811,20150402,20150407
3818,CA-2017-139353,20171028,20171030
3819,CA-2014-150203,20141205,20141207
3820,US-2017-101518,20171103,20171108
3821,CA-2015-149636,20150106,20150112
3822,US-2017-146213,20170909,20170914
3823,CA-2015-108588,20150105,20150110
3824,US-2017-138086,20170416,20170420
3825,CA-2015-139374,20150910,20150914
3826,CA-2016-113978,20160925,20160929
3827,US-2015-150231,20150316,20150320
3828,CA-2016-106915,20161126,20161202
3829,US-2016-109260,20160926,20161001
3830,CA-2017-104850,20170613,20170619
3831,CA-2017-140508,20170918,20170921
3832,CA-2017-143294,20170602,20170608
3833,CA-2016-165673,20160515,20160519
3834,CA-2017-134418,20170915,20170920
3835,US-2016-106313,20160822,20160826
3836,CA-2014-105872,20140530,20140606
3837,CA-2017-108287,20171218,20171220
3838,CA-2017-141103,20170730,20170806
3839,CA-2014-154781,20141121,20141126
3840,CA-2015-147816,20150924,20150926
3841,CA-2017-105326,20170820,20170827
3842,CA-2016-133613,20160617,20160622
3843,CA-2015-109113,20151219,20151223
3844,CA-2015-156153,20150531,20150602
3845,CA-2015-133242,20150618,20150624
3846,CA-2015-158323,20151130,20151203
3847,CA-2015-161795,20151221,20151223
3848,CA-2017-100902,20171117,20171121
3849,CA-2017-112844,20171113,20171116
3850,CA-2016-158925,20161024,20161028
3851,CA-2014-155390,20141206,20141211
3852,CA-2017-123071,20171203,20171206
3853,CA-2017-156391,20170926,20170928
3854,CA-2015-103093,20150203,20150207
3855,US-2017-118941,20170812,20170812
3856,CA-2015-169299,20150824,20150826
3857,CA-2017-154088,20171112,20171117
3858,CA-2016-155978,20160801,20160801
3859,CA-2016-108196,20161125,20161202
3860,CA-2016-152800,20160413,20160415
3861,CA-2014-166961,20141227,20141231
3862,CA-2016-139381,20160418,20160422
3863,CA-2015-132136,20150308,20150312
3864,CA-2016-162236,20161104,20161106
3865,US-2014-111353,20141129,20141206
3866,US-2016-117037,20160517,20160520
3867,CA-2017-160801,20170919,20170919
3868,CA-2016-108364,20161219,20161224
3869,CA-2017-169362,20171012,20171015
3870,CA-2015-127481,20151212,20151215
3871,CA-2015-112711,20150712,20150718
3872,US-2015-145121,20151002,20151006
3873,CA-2017-166184,20170324,20170327
3874,CA-2017-157413,20170601,20170606
3875,CA-2014-143637,20140324,20140329
3876,CA-2015-102260,20150922,20150926
3877,US-2016-137295,20160108,20160113
3878,CA-2016-134334,20160214,20160215
3879,US-2017-109316,20170608,20170610
3880,CA-2016-138478,20161021,20161026
3881,CA-2017-150469,20170126,20170130
3882,CA-2017-152436,20171208,20171210
3883,CA-2016-169334,20161021,20161024
3884,US-2014-115413,20140826,20140901
3885,CA-2014-125150,20140516,20140523
3886,CA-2015-127327,20150203,20150207
3887,CA-2017-117114,20171031,20171105
3888,CA-2015-137302,20150426,20150501
3889,CA-2016-112382,20160509,20160513
3890,CA-2015-128958,20150124,20150128
3891,CA-2015-106257,20150413,20150417
3892,CA-2015-149083,20150925,20150930
3893,US-2014-137869,20140328,20140402
3894,CA-2016-116603,20160717,20160722
3895,CA-2014-158470,20140419,20140423
3896,US-2017-123834,20170721,20170725
3897,CA-2015-125976,20150927,20151002
3898,CA-2016-128706,20160227,20160302
3899,CA-2016-104311,20160502,20160506
3900,CA-2014-169649,20141209,20141215
3901,CA-2015-144890,20151225,20151229
3902,CA-2017-135587,20171207,20171212
3903,CA-2014-103429,20140530,20140601
3904,CA-2017-152261,20170302,20170306
3905,CA-2015-142993,20151012,20151017
3906,CA-2015-143364,20150714,20150719
3907,CA-2014-100972,20141119,20141124
3908,CA-2016-136994,20160527,20160602
3909,US-2017-166233,20170703,20170709
3910,CA-2017-122112,20170925,20170929
3911,CA-2016-101672,20161003,20161007
3912,CA-2017-168403,20170909,20170915
3913,CA-2015-148705,20150312,20150318
3914,CA-2016-160241,20161129,20161204
3915,CA-2016-155747,20160614,20160621
3916,CA-2017-118017,20171203,20171206
3917,CA-2016-113117,20160816,20160822
3918,CA-2016-148684,20161225,20161229
3919,CA-2017-125367,20170723,20170730
3920,CA-2017-124744,20170621,20170625
3921,CA-2017-128363,20170813,20170818
3922,CA-2015-126669,20151107,20151113
3923,US-2015-118766,20151015,20151022
3924,CA-2016-112585,20160730,20160802
3925,CA-2016-149762,20161203,20161207
3926,CA-2016-167605,20160428,20160430
3927,US-2017-105697,20170825,20170827
3928,CA-2017-165323,20170617,20170621
3929,CA-2015-110891,20151120,20151124
3930,CA-2017-100783,20170904,20170908
3931,CA-2015-152513,20150704,20150708
3932,CA-2017-139822,20170915,20170921
3933,CA-2017-107713,20170313,20170317
3934,CA-2017-134096,20170924,20170929
3935,CA-2016-125843,20160813,20160816
3936,CA-2017-120404,20171120,20171124
3937,CA-2017-167549,20170725,20170727
3938,CA-2016-120082,20160325,20160327
3939,US-2016-168095,20160715,20160720
3940,CA-2017-166093,20170817,20170824
3941,CA-2016-146325,20161214,20161217
3942,CA-2017-134194,20171225,20180101
3943,CA-2014-131009,20140301,20140305
3944,CA-2015-145814,20151119,20151124
3945,CA-2014-138359,20140401,20140406
3946,CA-2017-131807,20171005,20171010
3947,CA-2017-104864,20171118,20171123
3948,CA-2015-138219,20150323,20150330
3949,CA-2016-157707,20161010,20161012
3950,US-2015-126753,20150816,20150820
3951,CA-2014-166051,20140531,20140605
3952,CA-2015-113040,20150827,20150831
3953,CA-2014-103800,20140103,20140107
3954,CA-2014-113383,20140910,20140913
3955,CA-2017-152499,20170122,20170125
3956,CA-2016-151498,20160421,20160424
3957,CA-2016-137939,20160720,20160723
3958,US-2016-117793,20160823,20160829
3959,CA-2016-133872,20160614,20160617
3960,US-2015-165743,20151120,20151123
3961,US-2017-105998,20171103,20171105
3962,US-2014-148194,20140504,20140507
3963,US-2015-151407,20151108,20151112
3964,CA-2015-110870,20151212,20151215
3965,CA-2014-143210,20141201,20141203
3966,CA-2016-139808,20161007,20161011
3967,CA-2015-110863,20151117,20151124
3968,CA-2014-127859,20140317,20140320
3969,US-2015-136427,20150620,20150623
3970,CA-2017-120168,20170525,20170525
3971,US-2014-131870,20140909,20140911
3972,CA-2017-114804,20171017,20171019
3973,CA-2017-167227,20171102,20171105
3974,CA-2014-129189,20140721,20140725
3975,CA-2015-132465,20150911,20150915
3976,CA-2016-166373,20161021,20161025
3977,CA-2016-158806,20160107,20160111
3978,CA-2015-119690,20150625,20150628
3979,CA-2015-153738,20150920,20150922
3980,CA-2017-169012,20170710,20170714
3981,CA-2017-109393,20170630,20170702
3982,CA-2017-121489,20170821,20170825
3983,US-2017-133081,20170311,20170315
3984,CA-2017-165008,20170915,20170917
3985,CA-2016-145611,20160920,20160924
3986,CA-2016-113600,20161215,20161217
3987,CA-2017-130834,20171103,20171106
3988,CA-2016-168543,20160703,20160707
3989,CA-2014-144974,20140926,20140930
3990,CA-2014-109904,20140714,20140717
3991,CA-2017-152205,20170928,20171005
3992,CA-2015-121188,20150828,20150904
3993,CA-2015-156013,20150920,20150926
3994,CA-2016-132997,20161107,20161109
3995,US-2015-160563,20151020,20151024
3996,CA-2017-151750,20170101,20170105
3997,CA-2015-106187,20150623,20150629
3998,US-2016-164945,20161122,20161127
3999,CA-2015-150714,20151026,20151101
4000,CA-2016-105753,20161020,20161026
4001,CA-2017-120894,20170428,20170502
4002,CA-2016-106621,20160929,20161001
4003,CA-2015-107020,20150710,20150714
4004,US-2015-117492,20150807,20150809
4005,CA-2014-101392,20141207,20141213
4006,CA-2015-127502,20151210,20151214
4007,CA-2017-143658,20171108,20171113
4008,CA-2017-133046,20170727,20170801
4009,CA-2017-122798,20171228,20180101
4010,CA-2016-169663,20160310,20160313
4011,CA-2015-149846,20150522,20150526
4012,CA-2017-159149,20170217,20170219
4013,US-2017-167570,20171208,20171215
4014,CA-2017-160122,20171118,20171123
4015,CA-2016-130393,20161201,20161203
4016,CA-2017-144820,20171003,20171007
4017,CA-2017-101014,20170829,20170904
4018,CA-2017-105543,20171124,20171124
4019,US-2017-113201,20170630,20170705
4020,US-2017-106551,20170722,20170727
4021,CA-2016-116722,20161111,20161116
4022,CA-2014-138128,20141209,20141215
4023,US-2017-150070,20170907,20170912
4024,CA-2015-137064,20150206,20150213
4025,CA-2017-157350,20170826,20170901
4026,CA-2014-127866,20140720,20140723
4027,CA-2015-131352,20151008,20151013
4028,CA-2015-121776,20150216,20150221
4029,CA-2016-118073,20160812,20160816
4030,CA-2014-103219,20141109,20141113
4031,CA-2016-102561,20160718,20160722
4032,CA-2016-100993,20160205,20160210
4033,US-2014-112949,20140620,20140627
4034,US-2017-146822,20170609,20170614
4035,US-2016-131058,20161227,20161231
4036,CA-2014-167997,20140126,20140129
4037,CA-2017-140151,20170323,20170325
4038,US-2017-143770,20170320,20170324
4039,CA-2016-131296,20161004,20161009
4040,CA-2016-103464,20161118,20161122
4041,CA-2017-136238,20171226,20180101
4042,CA-2016-120803,20160309,20160313
4043,CA-2016-134138,20160216,20160220
4044,CA-2015-120915,20150928,20151003
4045,CA-2015-168207,20151102,20151106
4046,CA-2016-144148,20160731,20160805
4047,CA-2017-107174,20171106,20171113
4048,CA-2016-146150,20160214,20160219
4049,CA-2014-114125,20140709,20140713
4050,CA-2016-114944,20160130,20160204
4051,CA-2016-135965,20160922,20160925
4052,CA-2017-149699,20171222,20171224
4053,CA-2016-166429,20160902,20160908
4054,CA-2015-112767,20150802,20150806
4055,CA-2015-119879,20151121,20151125
4056,CA-2017-155642,20170518,20170522
4057,US-2017-101721,20170723,20170727
4058,CA-2015-136728,20150913,20150917
4059,CA-2016-127194,20161210,20161216
4060,CA-2015-140375,20151002,20151005
4061,US-2017-155866,20171117,20171121
4062,CA-2015-141327,20151130,20151203
4063,CA-2015-136700,20151206,20151211
4064,CA-2017-102736,20170905,20170909
4065,CA-2017-125269,20170424,20170430
4066,CA-2015-114811,20151108,20151108
4067,CA-2015-122266,20150426,20150430
4068,CA-2015-141565,20150920,20150924
4069,CA-2017-128769,20170907,20170912
4070,CA-2016-116337,20161107,20161112
4071,CA-2015-120845,20150925,20151002
4072,CA-2014-120775,20141003,20141007
4073,CA-2014-152905,20140218,20140224
4074,CA-2016-104633,20160612,20160616
4075,CA-2017-104136,20171101,20171104
4076,CA-2016-123050,20160404,20160408
4077,CA-2016-162355,20160630,20160702
4078,CA-2014-158225,20140922,20140928
4079,CA-2017-102204,20170501,20170506
4080,CA-2017-103065,20171020,20171020
4081,CA-2014-109855,20140901,20140905
4082,CA-2014-109897,20140812,20140816
4083,US-2014-143581,20140819,20140823
4084,CA-2015-129217,20150510,20150510
4085,CA-2016-133816,20160510,20160513
4086,CA-2015-140221,20150305,20150309
4087,CA-2017-152310,20170812,20170819
4088,CA-2016-118101,20160626,20160626
4089,CA-2016-100307,20161215,20161219
4090,CA-2015-138457,20150913,20150917
4091,CA-2014-131800,20141230,20150104
4092,CA-2014-118304,20140429,20140504
4093,CA-2017-121790,20170130,20170206
4094,CA-2016-169670,20161225,20161231
4095,CA-2016-139549,20161020,20161025
4096,CA-2015-104059,20150613,20150615
4097,CA-2017-164112,20170630,20170704
4098,CA-2015-143882,20150626,20150630
4099,US-2016-139262,20160221,20160225
4100,CA-2017-146192,20170422,20170426
4101,CA-2017-134810,20170509,20170510
4102,CA-2015-154284,20151221,20151226
4103,CA-2014-156244,20140812,20140816
4104,CA-2015-106362,20151211,20151215
4105,US-2017-168802,20171103,20171107
4106,US-2017-146906,20170313,20170317
4107,CA-2016-166380,20160530,20160603
4108,US-2015-158911,20150705,20150711
4109,US-2014-103338,20140311,20140315
4110,CA-2015-109169,20150420,20150424
4111,US-2017-167318,20170726,20170801
4112,US-2014-120313,20141031,20141102
4113,CA-2017-135419,20171103,20171109
4114,CA-2016-128671,20160811,20160816
4115,CA-2016-149335,20160725,20160725
4116,CA-2014-168312,20140301,20140307
4117,US-2017-105935,20170126,20170131
4118,CA-2014-161508,20140712,20140716
4119,CA-2017-130904,20170411,20170416
4120,CA-2017-133620,20171113,20171118
4121,CA-2015-142937,20151205,20151206
4122,US-2016-149790,20160926,20161001
4123,CA-2016-130778,20161119,20161125
4124,CA-2017-144456,20170908,20170909
4125,CA-2017-103478,20170721,20170724
4126,CA-2017-118577,20171006,20171011
4127,CA-2017-113572,20171107,20171111
4128,CA-2016-153269,20160309,20160312
4129,CA-2017-161655,20170513,20170518
4130,CA-2016-101469,20160702,20160708
4131,CA-2014-153087,20141227,20150103
4132,CA-2017-135076,20170413,20170417
4133,CA-2014-161634,20141114,20141120
4134,CA-2017-141481,20170611,20170614
4135,CA-2016-132549,20161125,20161130
4136,US-2014-155544,20140321,20140325
4137,US-2015-115238,20150430,20150504
4138,CA-2017-132199,20170503,20170508
4139,CA-2016-163174,20160826,20160830
4140,CA-2014-110555,20140411,20140418
4141,CA-2017-147207,20170102,20170104
4142,CA-2017-137631,20170428,20170502
4143,CA-2017-157273,20170130,20170202
4144,CA-2014-109918,20140907,20140912
4145,CA-2016-118745,20160611,20160616
4146,CA-2016-163972,20161017,20161021
4147,CA-2014-165393,20141227,20141230
4148,CA-2016-113726,20161124,20161201
4149,CA-2016-152940,20161110,20161113
4150,CA-2015-158701,20150105,20150110
4151,CA-2017-156272,20170321,20170327
4152,CA-2015-162964,20151112,20151118
4153,CA-2014-103527,20140909,20140914
4154,CA-2016-134544,20160317,20160319
4155,CA-2016-163048,20160208,20160215
4156,CA-2016-145135,20161126,20161128
4157,CA-2017-137582,20170904,20170908
4158,CA-2015-149601,20150528,20150603
4159,CA-2014-139423,20141101,20141105
4160,CA-2016-102596,20161227,20161230
4161,CA-2017-153227,20171204,20171206
4162,CA-2017-110625,20171223,20171230
4163,CA-2016-142594,20161201,20161206
4164,CA-2014-152254,20140630,20140630
4165,US-2014-120236,20140903,20140904
4166,CA-2017-120061,20171102,20171107
4167,CA-2015-133837,20150413,20150418
4168,CA-2015-110814,20151205,20151209
4169,CA-2016-154067,20160201,20160207
4170,CA-2017-140480,20170708,20170712
4171,CA-2015-134082,20151211,20151217
4172,CA-2016-130820,20161115,20161115
4173,CA-2016-159765,20160509,20160512
4174,CA-2017-132290,20170310,20170314
4175,CA-2016-147109,20161217,20161221
4176,CA-2017-107265,20170406,20170412
4177,CA-2017-118199,20170509,20170511
4178,CA-2017-150091,20171012,20171016
4179,CA-2016-137652,20160828,20160830
4180,CA-2015-128356,20151002,20151007
4181,CA-2017-167017,20171123,20171125
4182,US-2017-132220,20171112,20171116
4183,CA-2016-118129,20161219,20161221
4184,US-2014-113124,20140330,20140405
4185,CA-2017-155621,20171108,20171113
4186,US-2014-127635,20140914,20140918
4187,CA-2015-151470,20150920,20150926
4188,CA-2015-112823,20151210,20151216
4189,CA-2014-108861,20140528,20140601
4190,CA-2017-114370,20170314,20170317
4191,CA-2016-158302,20161208,20161212
4192,CA-2017-145779,20170506,20170510
4193,US-2016-155173,20160306,20160310
4194,CA-2017-125451,20171023,20171024
4195,CA-2014-131387,20140428,20140430
4196,CA-2016-125087,20160418,20160423
4197,CA-2016-154081,20160522,20160529
4198,US-2017-118556,20170528,20170602
4199,CA-2014-126200,20140825,20140829
4200,CA-2014-146500,20140830,20140904
4201,CA-2015-169537,20150903,20150907
4202,CA-2014-100881,20140328,20140401
4203,CA-2015-144043,20150510,20150515
4204,CA-2015-116512,20150409,20150414
4205,CA-2015-101000,20150409,20150414
4206,CA-2016-168557,20160919,20160923
4207,US-2016-164196,20161111,20161117
4208,US-2017-132031,20170423,20170427
4209,CA-2015-169733,20151022,20151026
4210,CA-2017-169404,20170409,20170414
4211,CA-2017-134880,20171027,20171101
4212,CA-2015-145758,20151030,20151030
4213,CA-2017-158736,20171218,20171224
4214,US-2016-119270,20160312,20160316
4215,CA-2014-109890,20140721,20140727
4216,CA-2016-138583,20160524,20160528
4217,US-2017-118535,20170211,20170215
4218,CA-2016-126284,20160920,20160924
4219,CA-2017-142391,20170924,20170924
4220,CA-2017-124716,20170327,20170331
4221,CA-2016-158841,20160202,20160204
4222,CA-2017-106824,20170707,20170711
4223,CA-2015-109190,20151023,20151028
4224,CA-2016-143154,20161202,20161208
4225,CA-2014-169061,20140305,20140308
4226,CA-2015-102316,20150301,20150303
4227,CA-2014-164903,20140220,20140224
4228,CA-2016-109400,20160502,20160506
4229,CA-2016-130400,20160308,20160312
4230,CA-2015-135853,20151211,20151214
4231,CA-2016-103359,20161222,20161226
4232,CA-2016-144645,20160202,20160208
4233,CA-2017-141614,20170605,20170609
4234,CA-2015-122168,20150821,20150826
4235,CA-2016-132899,20160407,20160411
4236,CA-2017-149720,20170604,20170607
4237,CA-2017-118003,20171204,20171210
4238,CA-2016-141887,20160111,20160115
4239,US-2016-160206,20160401,20160407
4240,CA-2017-133074,20170921,20170925
4241,CA-2017-161172,20170316,20170316
4242,CA-2017-137624,20171110,20171117
4243,CA-2016-156748,20161130,20161206
4244,CA-2015-169677,20150113,20150115
4245,US-2014-163146,20140516,20140520
4246,CA-2015-157343,20150607,20150611
4247,CA-2017-147354,20170309,20170313
4248,CA-2015-157287,20151222,20151223
4249,CA-2014-137575,20140806,20140811
4250,CA-2016-119074,20160327,20160331
4251,CA-2015-149566,20151205,20151210
4252,CA-2015-126186,20150911,20150912
4253,CA-2015-121132,20150717,20150724
4254,CA-2014-140473,20140530,20140603
4255,US-2017-102904,20171113,20171120
4256,CA-2016-102092,20161209,20161211
4257,CA-2015-117884,20150322,20150322
4258,CA-2016-132829,20161223,20161226
4259,CA-2016-123540,20160402,20160406
4260,US-2017-108315,20170430,20170504
4261,CA-2016-134110,20161117,20161118
4262,US-2016-136581,20161110,20161112
4263,CA-2016-162390,20161206,20161212
4264,CA-2016-162222,20160403,20160403
4265,CA-2014-121629,20141128,20141202
4266,CA-2015-164623,20151020,20151022
4267,CA-2014-159849,20140919,20140919
4268,CA-2017-101273,20170827,20170830
4269,CA-2017-106747,20170703,20170704
4270,CA-2017-146164,20171222,20171226
4271,CA-2016-111605,20161227,20170102
4272,CA-2014-130673,20140520,20140522
4273,CA-2014-104808,20140204,20140208
4274,US-2017-132927,20171209,20171215
4275,CA-2017-162015,20170711,20170718
4276,CA-2015-138492,20150515,20150522
4277,CA-2017-145338,20170129,20170201
4278,CA-2017-126676,20170929,20171001
4279,CA-2017-101700,20170423,20170426
4280,CA-2017-159667,20171109,20171113
4281,CA-2014-111934,20140505,20140507
4282,US-2016-117387,20161027,20161031
4283,CA-2014-141110,20141126,20141201
4284,US-2014-133949,20141231,20141231
4285,US-2016-116365,20160103,20160108
4286,CA-2017-162936,20170818,20170822
4287,CA-2014-151946,20140604,20140609
4288,CA-2017-123624,20171113,20171117
4289,CA-2016-146437,20160128,20160201
4290,CA-2016-138233,20161109,20161114
4291,CA-2016-165918,20160910,20160914
4292,CA-2017-117513,20170303,20170308
4293,CA-2017-132437,20170908,20170913
4294,US-2017-119319,20171106,20171109
4295,CA-2017-104318,20170513,20170518
4296,US-2016-114230,20161127,20161201
4297,CA-2015-136147,20151113,20151118
4298,CA-2015-156118,20151208,20151212
4299,CA-2015-164084,20150907,20150912
4300,CA-2016-107783,20160728,20160729
4301,CA-2017-159793,20170825,20170829
4302,CA-2014-160094,20140430,20140502
4303,CA-2017-151281,20170427,20170502
4304,CA-2017-118346,20170723,20170724
4305,CA-2014-129819,20141213,20141215
4306,US-2017-148551,20170112,20170116
4307,CA-2017-147767,20171202,20171202
4308,CA-2015-108259,20151108,20151115
4309,CA-2016-113341,20161125,20161129
4310,US-2015-131842,20151205,20151208
4311,CA-2016-164574,20160729,20160803
4312,CA-2014-142769,20140913,20140913
4313,CA-2016-168361,20160621,20160625
4314,CA-2016-153185,20160903,20160908
4315,CA-2017-124765,20171125,20171130
4316,CA-2015-131856,20150512,20150517
4317,CA-2017-126634,20170330,20170401
4318,CA-2016-118500,20161117,20161118
4319,CA-2016-163951,20161230,20170102
4320,CA-2016-149916,20161222,20161224
4321,CA-2015-158918,20151220,20151225
4322,US-2014-159611,20141227,20150101
4323,CA-2017-163265,20170216,20170221
4324,CA-2017-141705,20171024,20171026
4325,CA-2016-112739,20160902,20160907
4326,CA-2016-143805,20161201,20161203
4327,CA-2014-133634,20141105,20141110
4328,CA-2017-101665,20171125,20171201
4329,CA-2016-155446,20161216,20161223
4330,CA-2017-137323,20171114,20171118
4331,CA-2016-144015,20160626,20160626
4332,CA-2014-101427,20141226,20141230
4333,CA-2016-136770,20160814,20160818
4334,CA-2016-118311,20161024,20161028
4335,US-2014-112795,20140823,20140828
4336,CA-2017-127096,20170915,20170917
4337,CA-2017-119284,20170615,20170620
4338,CA-2015-133494,20150301,20150305
4339,CA-2016-111318,20160723,20160726
4340,US-2014-132745,20141001,20141005
4341,CA-2014-146815,20140908,20140913
4342,CA-2014-119144,20141116,20141118
4343,CA-2014-105648,20140303,20140307
4344,US-2015-145422,20151203,20151207
4345,CA-2017-136623,20170711,20170716
4346,CA-2017-121678,20171116,20171120
4347,CA-2016-120824,20160612,20160616
4348,US-2016-135209,20161229,20161231
4349,CA-2017-148145,20170318,20170323
4350,CA-2015-103870,20151227,20151231
4351,CA-2015-111017,20150731,20150806
4352,CA-2017-116988,20170627,20170629
4353,US-2014-169390,20140207,20140210
4354,CA-2016-168774,20160904,20160909
4355,CA-2017-161592,20170406,20170410
4356,US-2017-131961,20171208,20171211
4357,CA-2016-102498,20160724,20160725
4358,CA-2015-113222,20151109,20151109
4359,US-2015-144771,20151002,20151004
4360,CA-2015-162376,20151122,20151125
4361,CA-2017-128076,20170202,20170207
4362,US-2015-163825,20150616,20150619
4363,CA-2016-105662,20160505,20160509
4364,CA-2017-152198,20170909,20170910
4365,CA-2016-114307,20160722,20160726
4366,CA-2016-159891,20160131,20160206
4367,CA-2016-112578,20161229,20170102
4368,CA-2015-107083,20151121,20151127
4369,CA-2015-151722,20151005,20151009
4370,CA-2016-151148,20160912,20160913
4371,CA-2017-115882,20170914,20170917
4372,CA-2015-132276,20150223,20150228
4373,CA-2016-163636,20161205,20161209
4374,CA-2016-102813,20160702,20160703
4375,CA-2017-135377,20171213,20171218
4376,CA-2015-165813,20150320,20150322
4377,CA-2015-133585,20150301,20150304
4378,CA-2016-116911,20160915,20160920
4379,US-2017-129224,20170317,20170323
4380,CA-2017-145765,20170528,20170602
4381,CA-2017-126914,20170615,20170619
4382,CA-2015-169572,20150906,20150912
4383,CA-2017-162075,20170318,20170324
4384,CA-2014-162992,20141219,20141221
4385,CA-2016-106397,20160707,20160713
4386,US-2016-150140,20160406,20160410
4387,CA-2014-116666,20140508,20140510
4388,CA-2017-148992,20171123,20171127
4389,CA-2016-140935,20161110,20161112
4390,CA-2014-157644,20141231,20150101
4391,US-2017-100398,20170819,20170823
4392,CA-2016-113082,20160912,20160916
4393,US-2017-110646,20171026,20171031
4394,CA-2017-120614,20170530,20170604
4395,US-2016-140172,20160308,20160313
4396,CA-2015-127754,20150726,20150731
4397,CA-2015-144274,20151123,20151125
4398,CA-2015-142930,20151128,20151202
4399,CA-2017-100622,20171103,20171107
4400,CA-2017-117156,20170321,20170323
4401,CA-2015-115399,20151219,20151222
4402,US-2014-157847,20140402,20140406
4403,CA-2015-115168,20150605,20150609
4404,CA-2014-109680,20141006,20141009
4405,CA-2016-167983,20160821,20160824
4406,CA-2015-145324,20151115,20151119
4407,CA-2015-153423,20150622,20150627
4408,US-2017-132675,20170924,20170928
4409,CA-2014-153808,20140406,20140410
4410,US-2016-112396,20160209,20160213
4411,CA-2014-141173,20141118,20141120
4412,CA-2017-156664,20171218,20171223
4413,CA-2015-140718,20150702,20150704
4414,CA-2014-119977,20141008,20141013
4415,US-2015-115343,20150922,20150925
4416,CA-2017-163671,20171224,20171230
4417,CA-2017-135909,20171013,20171020
4418,US-2017-114356,20170820,20170826
4419,CA-2015-125934,20150911,20150918
4420,CA-2015-158148,20151220,20151226
4421,CA-2014-120411,20140920,20140923
4422,CA-2016-158260,20161104,20161108
4423,CA-2017-101805,20171201,20171206
4424,US-2014-105137,20141010,20141010
4425,CA-2017-142489,20171114,20171116
4426,US-2016-141264,20160813,20160819
4427,CA-2017-126928,20170917,20170923
4428,US-2015-107944,20150323,20150325
4429,CA-2016-135594,20160630,20160703
4430,US-2017-115252,20171020,20171025
4431,CA-2014-107398,20140825,20140830
4432,CA-2014-169642,20140727,20140730
4433,CA-2017-103968,20171201,20171207
4434,CA-2016-147256,20161017,20161021
4435,CA-2016-162159,20160916,20160918
4436,CA-2015-111038,20151201,20151206
4437,CA-2014-124723,20140805,20140812
4438,CA-2016-167241,20160815,20160822
4439,CA-2015-163237,20150807,20150809
4440,CA-2016-150483,20160531,20160604
4441,US-2016-126431,20160701,20160701
4442,CA-2016-139934,20161218,20161220
4443,CA-2015-109603,20150126,20150201
4444,CA-2017-160661,20171028,20171101
4445,CA-2017-102610,20171104,20171108
4446,US-2016-144057,20160509,20160513
4447,CA-2014-160276,20140402,20140408
4448,CA-2014-132983,20140428,20140503
4449,CA-2016-145709,20161004,20161008
4450,CA-2017-133928,20170611,20170617
4451,CA-2016-168032,20160130,20160203
4452,CA-2015-143616,20150927,20150929
4453,US-2015-168704,20150413,20150417
4454,CA-2017-143252,20171218,20171224
4455,CA-2016-102134,20160314,20160319
4456,CA-2017-130036,20170827,20170827
4457,CA-2015-134117,20151217,20151219
4458,CA-2014-130918,20140822,20140824
4459,CA-2016-159023,20161103,20161105
4460,CA-2017-111717,20171010,20171016
4461,CA-2014-154592,20141207,20141208
4462,CA-2014-128622,20141115,20141117
4463,CA-2017-148355,20171224,20171228
4464,CA-2014-132913,20141224,20141226
4465,CA-2017-150910,20171222,20171228
4466,CA-2014-156790,20140808,20140810
4467,CA-2014-126480,20140920,20140924
4468,CA-2017-105620,20171225,20171228
4469,CA-2017-150266,20171125,20171130
4470,CA-2016-157280,20161105,20161107
4471,CA-2017-106691,20171106,20171112
4472,CA-2016-134180,20161103,20161107
4473,CA-2014-166730,20141230,20150101
4474,CA-2017-157469,20171202,20171207
4475,CA-2017-122308,20170324,20170328
4476,US-2014-149034,20141119,20141121
4477,CA-2017-159226,20170425,20170427
4478,CA-2017-156622,20171123,20171126
4479,CA-2014-119529,20141103,20141105
4480,CA-2015-150413,20151019,20151024
4481,CA-2014-108182,20140206,20140210
4482,CA-2016-110898,20160306,20160312
4483,CA-2015-123092,20151203,20151207
4484,US-2015-128587,20151224,20151230
4485,US-2017-139577,20171001,20171006
4486,CA-2017-159100,20171016,20171021
4487,CA-2014-109043,20140815,20140817
